,Unnamed: 0,provider,title,name,preview,tree,group,abstract,keywords,legend,contact,endpoint,metadata,update,service,max_zoom,center_lat,center_lon,bbox,keywords_nlp,summary,lang_3,lang_2,metaquality,title_de,title_en,title_fr,title_it,abstract_de,abstract_en,abstract_fr,abstract_it,keywords_de,keywords_en,keywords_fr,keywords_it,keywords_nlp_de,keywords_nlp_en,keywords_nlp_fr,keywords_nlp_it
88,492.0,FL_LI,Topografische Landeskarte 1:10000 (1989) - Blatteinteilung,li.abi.pk10_1989_einteilung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Topografische Landeskarte 1:10000 (1989) - Blatteinteilung||https://service.geo.llv.li/service/wms?||li.abi.pk10_1989_einteilung||1.3.0&E=2760813.413897869&N=1226511.3772863292&zoom=4,FL_LI/WMS Liechtenstein/WMSLI,WMSLI,Topografische Landeskarte 1:10000 (1989) - Blatteinteilung,"Orthophoto, Einteilung",https://service.geo.llv.li/service/wms?language=ger&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=li.abi.pk10_1989_einteilung&format=image/png&STYLE=default,Peter Jehle,https://service.geo.llv.li/service/wms,http://www.geocat.ch/geonetwork/srv/ger/csw?service=CSW&version=2.0.2&request=GetRecordById&elementSetName=full&outputSchema=http://www.isotc211.org/2005/gmd&id=0ca7e4a7-e361-4c81-8e26-984f05b0ec68,,WMS,4.0,47.17,9.56,9.282486 46.945771 9.83362 47.387248,"1989, blatteinteilung, topografische landeskarte 1",summary,DEU,DE,75,Topografische Landeskarte 1:10000 (1989) - Blatteinteilung,"Topographical national map 1:10,000 (1989) - sheet division",Carte topographique nationale 1:10 000 (1989) - division en feuilles,Carta topografica nazionale 1:10.000 (1989) - divisione dei fogli,Topografische Landeskarte 1:10000 (1989) - Blatteinteilung,"Topographical national map 1:10,000 (1989) - sheet division",Carte topographique nationale 1:10 000 (1989) - division en feuilles,Carta topografica nazionale 1:10.000 (1989) - divisione dei fogli,"Orthophoto, Einteilung","Orthophoto, classification","Orthophoto, classification","Ortofoto, classificazione","1989, blatteinteilung, topografische landeskarte 1","1989, sheet division, topographical map 1","1989, division en feuille, carte topographique 1","1989, suddivisione in fogli, carta topografica 1"
89,493.0,FL_LI,Topografische Landeskarte 1:10000 (2008/1989) - Blatteinteilung,li.abi.pk10_2008_einteilung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Topografische Landeskarte 1:10000 (2008/1989) - Blatteinteilung||https://service.geo.llv.li/service/wms?||li.abi.pk10_2008_einteilung||1.3.0&E=2760813.413897869&N=1226511.3772863292&zoom=4,FL_LI/WMS Liechtenstein/WMSLI,WMSLI,Topografische Landeskarte 1:10000 (2008/1989) - Blatteinteilung,"Orthophoto, Einteilung",https://service.geo.llv.li/service/wms?language=ger&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=li.abi.pk10_2008_einteilung&format=image/png&STYLE=default,Peter Jehle,https://service.geo.llv.li/service/wms,http://www.geocat.ch/geonetwork/srv/ger/csw?service=CSW&version=2.0.2&request=GetRecordById&elementSetName=full&outputSchema=http://www.isotc211.org/2005/gmd&id=22984f78-3e29-4772-bed4-558173c0530c,,WMS,4.0,47.17,9.56,9.282486 46.945771 9.83362 47.387248,"1989, blatteinteilung, 2008, topografische landeskarte 1",summary,DEU,DE,75,Topografische Landeskarte 1:10000 (2008/1989) - Blatteinteilung,Topographical national map 1:10000 (2008/1989) - sheet division,Carte topographique nationale 1:10000 (2008/1989) - division en feuilles,Carta topografica nazionale 1:10000 (2008/1989) - divisione dei fogli,Topografische Landeskarte 1:10000 (2008/1989) - Blatteinteilung,"Topographical national map 1:10,000 (2008/1989) - sheet division",Carte topographique nationale 1:10 000 (2008/1989) - division en feuilles,Carta topografica nazionale 1:10.000 (2008/1989) - divisione dei fogli,"Orthophoto, Einteilung","Orthophoto, classification","Orthophoto, classification","Ortofoto, classificazione","1989, blatteinteilung, 2008, topografische landeskarte 1","1989, sheet division, 2008, topographical map 1","1989, division en feuille, 2008, carte topographique 1","1989, suddivisione del foglio, 2008, carta topografica 1"
90,494.0,FL_LI,Pixelkarte 1:10000 1979 - Blatteinteilung,li.abi.pk10_1979_einteilung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Pixelkarte 1:10000 1979 - Blatteinteilung||https://service.geo.llv.li/service/wms?||li.abi.pk10_1979_einteilung||1.3.0&E=2760813.413897869&N=1226511.3772863292&zoom=4,FL_LI/WMS Liechtenstein/WMSLI,WMSLI,Pixelkarte 1:10000 1979 - Blatteinteilung,"Orthophoto, Einteilung",https://service.geo.llv.li/service/wms?language=ger&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=li.abi.pk10_1979_einteilung&format=image/png&STYLE=default,Peter Jehle,https://service.geo.llv.li/service/wms,http://www.geocat.ch/geonetwork/srv/ger/csw?service=CSW&version=2.0.2&request=GetRecordById&elementSetName=full&outputSchema=http://www.isotc211.org/2005/gmd&id=423e7f3e-ea38-4939-8f69-426821947783,,WMS,4.0,47.17,9.56,9.282486 46.945771 9.83362 47.387248,"pixelkarte 1, 10000 1979, blatteinteilung",summary,DEU,DE,75,Pixelkarte 1:10000 1979 - Blatteinteilung,Pixel map 1:10000 1979 - sheet division,Carte pixel 1:10000 1979 - division des feuilles,Mappa pixel 1:10000 1979 - divisione fogli,Pixelkarte 1:10000 1979 - Blatteinteilung,Pixel map 1:10000 1979 - sheet division,Carte pixel 1:10000 1979 - division des feuilles,Carta pixel 1:10000 1979 - suddivisione in fogli,"Orthophoto, Einteilung","Orthophoto, classification","Orthophoto, classification","Ortofoto, classificazione","pixelkarte 1, 10000 1979, blatteinteilung","pixel map 1, 10000 1979, sheet division","carte de pixels 1, 10000 1979, division de feuilles","mappa pixel 1, 10000 1979, divisione del foglio"
91,495.0,FL_LI,Pixelkarte 1:10000 1967 - Blatteinteilung,li.abi.pk10_1967_einteilung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Pixelkarte 1:10000 1967 - Blatteinteilung||https://service.geo.llv.li/service/wms?||li.abi.pk10_1967_einteilung||1.3.0&E=2760813.413897869&N=1226511.3772863292&zoom=4,FL_LI/WMS Liechtenstein/WMSLI,WMSLI,Pixelkarte 1:10000 1967 - Blatteinteilung,"Orthophoto, Einteilung",https://service.geo.llv.li/service/wms?language=ger&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=li.abi.pk10_1967_einteilung&format=image/png&STYLE=default,Peter Jehle,https://service.geo.llv.li/service/wms,http://www.geocat.ch/geonetwork/srv/ger/csw?service=CSW&version=2.0.2&request=GetRecordById&elementSetName=full&outputSchema=http://www.isotc211.org/2005/gmd&id=453d196e-8f79-4715-b711-a00711c02711,,WMS,4.0,47.17,9.56,9.282486 46.945771 9.83362 47.387248,"pixelkarte 1, blatteinteilung, 10000 1967",summary,DEU,DE,75,Pixelkarte 1:10000 1967 - Blatteinteilung,Pixel map 1:10000 1967 - sheet division,Carte pixel 1:10000 1967 - division des feuilles,Mappa pixel 1:10000 1967 - divisione fogli,Pixelkarte 1:10000 1967 - Blatteinteilung,Pixel map 1:10000 1967 - sheet division,Carte pixel 1:10000 1967 - division des feuilles,Carta pixel 1:10000 1967 - suddivisione in fogli,"Orthophoto, Einteilung","Orthophoto, classification","Orthophoto, classification","Ortofoto, classificazione","pixelkarte 1, blatteinteilung, 10000 1967","pixel map 1, sheet division, 10000 1967","carte de pixels 1, division de feuille, 10000 1967","mappa pixel 1, divisione del foglio, 10000 1967"
92,496.0,FL_LI,Pixelkarte 1:10000 1943 - Blatteinteilung,li.abi.pk10_1943_einteilung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Pixelkarte 1:10000 1943 - Blatteinteilung||https://service.geo.llv.li/service/wms?||li.abi.pk10_1943_einteilung||1.3.0&E=2760813.413897869&N=1226511.3772863292&zoom=4,FL_LI/WMS Liechtenstein/WMSLI,WMSLI,Pixelkarte 1:10000 1943 - Blatteinteilung,"Orthophoto, Einteilung",https://service.geo.llv.li/service/wms?language=ger&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=li.abi.pk10_1943_einteilung&format=image/png&STYLE=default,Peter Jehle,https://service.geo.llv.li/service/wms,http://www.geocat.ch/geonetwork/srv/ger/csw?service=CSW&version=2.0.2&request=GetRecordById&elementSetName=full&outputSchema=http://www.isotc211.org/2005/gmd&id=40a7d8a1-a648-44e3-9a9a-5ac950fb8faa,,WMS,4.0,47.17,9.56,9.282486 46.945771 9.83362 47.387248,"pixelkarte 1, 10000 1943, blatteinteilung",summary,DEU,DE,75,Pixelkarte 1:10000 1943 - Blatteinteilung,Pixel map 1:10000 1943 - sheet division,Carte pixel 1:10000 1943 - division des feuilles,Carta pixel 1:10000 1943 - divisione fogli,Pixelkarte 1:10000 1943 - Blatteinteilung,Pixel map 1:10000 1943 - sheet division,Carte pixel 1:10000 1943 - division des feuilles,Carta pixel 1:10000 1943 - suddivisione in fogli,"Orthophoto, Einteilung","Orthophoto, classification","Orthophoto, classification","Ortofoto, classificazione","pixelkarte 1, 10000 1943, blatteinteilung","pixel map 1, 10000 1943, sheet division","carte de pixels 1, 10000 1943, division des feuilles","mappa pixel 1, 10000 1943, divisione del foglio"
93,519.0,FL_LI,Schutzwald synoptisch,li.au.schutzwald_synoptisch,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Schutzwald synoptisch||https://service.geo.llv.li/service/wms?||li.au.schutzwald_synoptisch||1.3.0&E=2760085.4527027463&N=1225379.5703946482&zoom=5,FL_LI/WMS Liechtenstein/li.au.schutzwald_synoptisch,li.au.schutzwaldausscheidung,Schutzwaldausscheidung Liechtenstein 2024,Schutzwald,https://service.geo.llv.li/service/wms?language=ger&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=li.au.schutzwald_synoptisch&format=image/png&STYLE=default,Peter Jehle,https://service.geo.llv.li/service/wms,http://www.geocat.ch/geonetwork/srv/ger/csw?service=CSW&version=2.0.2&request=GetRecordById&elementSetName=full&outputSchema=http://www.isotc211.org/2005/gmd&id=bc65d3c2-9576-4156-b355-09e27014ca61,,WMS,5.0,47.16,9.55,9.440002 47.034552 9.661089 47.294714,schutzwaldausscheidung liechtenstein 2024,summary,DEU,DE,100,Schutzwald synoptisch,Protective forest synoptic,Synoptique des forêts protectrices,Sinottico del bosco di protezione,Schutzwaldausscheidung Liechtenstein 2024,Protective forest clearance Liechtenstein 2024,Déforestation protectrice Liechtenstein 2024,Abbattimento del bosco di protezione Liechtenstein 2024,Schutzwald,protective forest,forêt protectrice,bosco protettivo,schutzwaldausscheidung liechtenstein 2024,protective forest clearance Liechtenstein 2024,Déboisement protecteur du Liechtenstein 2024,abbattimento delle foreste di protezione Liechtenstein 2024
94,520.0,FL_LI,Schutzwald flachgründige Rutschung,li.au.schutzwald_flachgruendige_rutschung,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Schutzwald flachgründige Rutschung||https://service.geo.llv.li/service/wms?||li.au.schutzwald_flachgruendige_rutschung||1.3.0&E=2760085.4527027463&N=1225379.5703946482&zoom=5,FL_LI/WMS Liechtenstein/li.au.schutzwald_flachgruendige_rutschung,li.au.schutzwaldausscheidung,Schutzwaldausscheidung Liechtenstein 2024,Schutzwald,https://service.geo.llv.li/service/wms?language=ger&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=li.au.schutzwald_flachgruendige_rutschung&format=image/png&STYLE=default,Peter Jehle,https://service.geo.llv.li/service/wms,http://www.geocat.ch/geonetwork/srv/ger/csw?service=CSW&version=2.0.2&request=GetRecordById&elementSetName=full&outputSchema=http://www.isotc211.org/2005/gmd&id=bc65d3c2-9576-4156-b355-09e27014ca61,,WMS,5.0,47.16,9.55,9.440002 47.034552 9.661089 47.294714,schutzwaldausscheidung liechtenstein 2024,summary,DEU,DE,100,Schutzwald flachgründige Rutschung,protective forest shallow landslide,glissement de terrain peu profond de forêt protectrice,frana superficiale del bosco di protezione,Schutzwaldausscheidung Liechtenstein 2024,Protective forest clearance Liechtenstein 2024,Déforestation protectrice Liechtenstein 2024,Abbattimento del bosco di protezione Liechtenstein 2024,Schutzwald,protective forest,forêt protectrice,bosco protettivo,schutzwaldausscheidung liechtenstein 2024,Protective forest clearance Liechtenstein 2024,Déforestation protectrice Liechtenstein 2024,Abbattimento del bosco di protezione Liechtenstein 2024
95,521.0,FL_LI,Schutzwald Lawine,li.au.schutzwald_lawine,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Schutzwald Lawine||https://service.geo.llv.li/service/wms?||li.au.schutzwald_lawine||1.3.0&E=2760085.4527027463&N=1225379.5703946482&zoom=5,FL_LI/WMS Liechtenstein/li.au.schutzwald_lawine,li.au.schutzwaldausscheidung,Schutzwaldausscheidung Liechtenstein 2024,Schutzwald,https://service.geo.llv.li/service/wms?language=ger&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=li.au.schutzwald_lawine&format=image/png&STYLE=default,Peter Jehle,https://service.geo.llv.li/service/wms,http://www.geocat.ch/geonetwork/srv/ger/csw?service=CSW&version=2.0.2&request=GetRecordById&elementSetName=full&outputSchema=http://www.isotc211.org/2005/gmd&id=bc65d3c2-9576-4156-b355-09e27014ca61,,WMS,5.0,47.16,9.55,9.440002 47.034552 9.661089 47.294714,schutzwaldausscheidung liechtenstein 2024,summary,DEU,DE,100,Schutzwald Lawine,Protection forest avalanche,Protection contre les avalanches forestières,Protezione valanghe forestali,Schutzwaldausscheidung Liechtenstein 2024,Protective forest clearance Liechtenstein 2024,Déforestation protectrice Liechtenstein 2024,Abbattimento del bosco di protezione Liechtenstein 2024,Schutzwald,protective forest,forêt protectrice,bosco protettivo,schutzwaldausscheidung liechtenstein 2024,protective forest clearance Liechtenstein 2024,Déboisement protecteur du Liechtenstein 2024,abbattimento delle foreste di protezione Liechtenstein 2024
96,522.0,FL_LI,Schutzwald Sturz,li.au.schutzwald_sturz,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Schutzwald Sturz||https://service.geo.llv.li/service/wms?||li.au.schutzwald_sturz||1.3.0&E=2760085.4527027463&N=1225379.5703946482&zoom=5,FL_LI/WMS Liechtenstein/li.au.schutzwald_sturz,li.au.schutzwaldausscheidung,Schutzwaldausscheidung Liechtenstein 2024,Schutzwald,https://service.geo.llv.li/service/wms?language=ger&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=li.au.schutzwald_sturz&format=image/png&STYLE=default,Peter Jehle,https://service.geo.llv.li/service/wms,http://www.geocat.ch/geonetwork/srv/ger/csw?service=CSW&version=2.0.2&request=GetRecordById&elementSetName=full&outputSchema=http://www.isotc211.org/2005/gmd&id=bc65d3c2-9576-4156-b355-09e27014ca61,,WMS,5.0,47.16,9.55,9.440002 47.034552 9.661089 47.294714,schutzwaldausscheidung liechtenstein 2024,summary,DEU,DE,100,Schutzwald Sturz,protective forest fall,chute de forêt protectrice,caduta della foresta protettiva,Schutzwaldausscheidung Liechtenstein 2024,Protective forest clearance Liechtenstein 2024,Déforestation protectrice Liechtenstein 2024,Abbattimento del bosco di protezione Liechtenstein 2024,Schutzwald,protective forest,forêt protectrice,bosco protettivo,schutzwaldausscheidung liechtenstein 2024,protective forest clearance Liechtenstein 2024,Déboisement protecteur du Liechtenstein 2024,abbattimento delle foreste di protezione Liechtenstein 2024
97,523.0,FL_LI,Schutzwald Wasser,li.au.schutzwald_wasser,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||Schutzwald Wasser||https://service.geo.llv.li/service/wms?||li.au.schutzwald_wasser||1.3.0&E=2760085.4527027463&N=1225379.5703946482&zoom=5,FL_LI/WMS Liechtenstein/li.au.schutzwald_wasser,li.au.schutzwaldausscheidung,Schutzwaldausscheidung Liechtenstein 2024,Schutzwald,https://service.geo.llv.li/service/wms?language=ger&version=1.3.0&service=WMS&request=GetLegendGraphic&sld_version=1.1.0&layer=li.au.schutzwald_wasser&format=image/png&STYLE=default,Peter Jehle,https://service.geo.llv.li/service/wms,http://www.geocat.ch/geonetwork/srv/ger/csw?service=CSW&version=2.0.2&request=GetRecordById&elementSetName=full&outputSchema=http://www.isotc211.org/2005/gmd&id=bc65d3c2-9576-4156-b355-09e27014ca61,,WMS,5.0,47.16,9.55,9.440002 47.034552 9.661089 47.294714,schutzwaldausscheidung liechtenstein 2024,summary,DEU,DE,100,Schutzwald Wasser,Protective forest water,Eaux forestières protectrices,Acqua forestale protettiva,Schutzwaldausscheidung Liechtenstein 2024,Protective forest clearance Liechtenstein 2024,Déforestation protectrice Liechtenstein 2024,Abbattimento del bosco di protezione Liechtenstein 2024,Schutzwald,protective forest,forêt protectrice,bosco protettivo,schutzwaldausscheidung liechtenstein 2024,Protective forest clearance Liechtenstein 2024,Déforestation protectrice Liechtenstein 2024,Abbattimento del bosco di protezione Liechtenstein 2024
98,526.0,Geodienste,geodienste.ch WMS Biodiversitätsförderflächen Qualitätsstufe II und Vernetzung,lwb_biodiversitaetsfoerderflaechen_v2_0,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||geodienste.ch WMS Biodiversitätsförderflächen Qualitätsstufe II und Vernetzung||https://geodienste.ch/db/lwb_biodiversitaetsfoerderflaechen/deu?||lwb_biodiversitaetsfoerderflaechen_v2_0||1.3.0&E=2655842.0906339064&N=1182352.3205725192&zoom=1,Geodienste/geodienste.ch WMS Biodiversitätsförderflächen Qualitätsstufe II und Vernetzung/lwb_biodiversitaetsfoerderflaechen_v2_0,lwb_biodiversitaetsfoerderflaechen_v2_0,"Schweizweit harmonisierter Geodienst der Kantone der Biodiversitätsförderflächen Qualitätsstufe II und Vernetzung. Um die natürliche Artenvielfalt zu erhalten und zu fördern, unterstützt der Bund Biodiversitätsförderflächen für die Qualitätsstufe II sowie für die Vernetzung. Die Daten entsprechen dem MGDM Biodiversitätsförderflächen, Qualitätsstufe II und Vernetzung (ID 153.3 & 153.4, Version 2.0).","geodienste.ch, Landwirtschaftliche Kulturflächen, Landwirtschaftliche Bewirtschaftung, Biodiversitätsförderflächen Qualitätsstufe II und Vernetzung, Biodiversitätsförderflächen, Qualitätsstufe, Vernetzung, ID 153.6",,Bei Fragen oder Problemen wenden Sie sich bitte an den Support unter support@geodienste.kgk-cgc.ch,https://geodienste.ch/db/lwb_biodiversitaetsfoerderflaechen/deu,,,WMS,1.0,46.79,8.17,5.702107 45.739229 10.643213 47.850492,"schweizweit harmonisierter geodienst, mgdm biodiversitätsförderflächen, kantone, vernetzung, bund biodiversitätsförderflächen, daten entsprechen, qualitätsstufe ii sowie, biodiversitätsförderflächen qualitätsstufe ii, qualitätsstufe ii, natürliche artenvielfalt, version 2",summary,DEU,DE,75,geodienste.ch WMS Biodiversitätsförderflächen Qualitätsstufe II und Vernetzung,geodienste.ch WMS biodiversity promotioeas quality level II and networking,geodienste.ch WMS zones de promotion de la biodiversité niveau de qualité II et mise en réseau,geodienste.ch WMS aree di promozione della biodiversità livello di qualità II e networking,"Schweizweit harmonisierter Geodienst der Kantone der Biodiversitätsförderflächen Qualitätsstufe II und Vernetzung. Um die natürliche Artenvielfalt zu erhalten und zu fördern, unterstützt der Bund Biodiversitätsförderflächen für die Qualitätsstufe II sowie für die Vernetzung. Die Daten entsprechen dem MGDM Biodiversitätsförderflächen, Qualitätsstufe II und Vernetzung (ID 153.3 & 153.4, Version 2.0).","Switzerland-wide harmonized geoservice of the cantons for biodiversity promotioeas, quality level II and networking. In order to preserve and promote natural biodiversity, the federal government supports biodiversity promotioeas for quality level II and for networking. The data corresponds to the MGDM biodiversity promotioeas, quality level II and networking (ID 153.3 & 153.4, version 2.0).","Géoservice harmonisé à l échelle suisse des cantons pour les zones de promotion de la biodiversité, niveau de qualité II et la mise en réseau. Afin de préserver et de promouvoir la biodiversité naturelle, la Confédération soutient des zones de promotion de la biodiversité pour le niveau de qualité II et pour la mise en réseau. Les données correspondent aux zones de valorisation de la biodiversité MGDM, niveau de qualité II et mise en réseau (ID 153.3 & 153.4, version 2.0).","Geoservizio armonizzato a livello svizzero dei Cantoni per i settori di promozione della biodiversità, livello di qualità II e collegamento in rete. Per preservare e promuovere la biodiversità naturale, la Confederazione sostiene le aree di promozione della biodiversità per il livello di qualità II e per il collegamento in rete. I dati corrispondono alle aree di promozione della biodiversità MGDM, livello di qualità II e networking (ID 153.3 e 153.4, versione 2.0).","geodienste.ch, Landwirtschaftliche Kulturflächen, Landwirtschaftliche Bewirtschaftung, Biodiversitätsförderflächen Qualitätsstufe II und Vernetzung, Biodiversitätsförderflächen, Qualitätsstufe, Vernetzung, ID 153.6","geodienste.ch, agricultural cultivated areas, agricultural management, biodiversity promotioeas, quality level II and networking, biodiversity promotioeas, quality level, networking, ID 153.6","geodienste.ch, surfaces agricoles cultivées, gestioricole, zones de promotion de la biodiversité, niveau de qualité II et mise en réseau, zones de promotion de la biodiversité, niveau de qualité, mise en réseau, ID 153.6","geodienste.ch, superfici agricole coltivate, gestione agricola, aree di promozione della biodiversità, livello di qualità II e networking, aree di promozione della biodiversità, livello di qualità, networking, ID 153.6","schweizweit harmonisierter geodienst, mgdm biodiversitätsförderflächen, kantone, vernetzung, bund biodiversitätsförderflächen, daten entsprechen, qualitätsstufe ii sowie, biodiversitätsförderflächen qualitätsstufe ii, qualitätsstufe ii, natürliche artenvielfalt, version 2","Switzerland-wide harmonized geoservice, mgdm biodiversity-promoting areas, cantons, networking, federal biodiversity-promoting areas, data correspond, quality level ii as well as, biodiversity-promoting areas quality level ii, quality level ii, natural biodiversity, version 2","Géoservice harmonisé à l échelle de la Suisse, zones favorisant la biodiversité, cantons, mise en réseau, zones fédérales favorisant la biodiversité, données correspotes, niveau de qualité ii ainsi que zones favorisant la biodiversité niveau de qualité ii, niveau de qualité ii, biodiversité naturelle, version 2","Geoservizio armonizzato a livello nazionale, mgdm zone per la promozione della biodiversità, cantoni, collegamento in rete, zone federali per la promozione della biodiversità, corrispondedei dati, livello di qualità ii nonché zone per la promozione della biodiversità livello di qualità ii, livello di qualità ii, biodiversità naturale, versione 2"
99,527.0,Geodienste,geodienste.ch WMS Nutzungsflächen,lwb_nutzungsflaechen_v2_0,https://map.geo.admin.ch/?bgLayer=ch.swisstopo.pixelkarte-grau&layers=WMS||geodienste.ch WMS Nutzungsflächen||https://geodienste.ch/db/lwb_nutzungsflaechen/deu?||lwb_nutzungsflaechen_v2_0||1.3.0&E=2655842.0906339064&N=1182352.3205725192&zoom=1,Geodienste/geodienste.ch WMS Nutzungsflächen/lwb_nutzungsflaechen_v2_0,lwb_nutzungsflaechen_v2_0,"Schweizweit harmonisierter Geodienst der Kantone der Nutzungsflächen. Die Nutzungsflächen entsprechen den landwirtschaftlich genutzten Flächen gemäss landwirtschaftlicher Begriffsverordnung (LBV), Direktzahlungsverordnung und der daraus abgeleiteten Definitionen der Nutzungen durch den Bund und die Kantone. Die Daten entsprechen dem MGDM Nutzungsflächen (ID 153.1, Version 2.0).","geodienste.ch, Landwirtschaftliche Kulturflächen, Landwirtschaftliche Bewirtschaftung, Nutzungsflächen, ID 153.1",,Bei Fragen oder Problemen wenden Sie sich bitte an den Support unter support@geodienste.kgk-cgc.ch,https://geodienste.ch/db/lwb_nutzungsflaechen/deu,,,WMS,1.0,46.79,8.17,5.702107 45.739229 10.643213 47.850492,"schweizweit harmonisierter geodienst, kantone, daraus abgeleiteten definitionen, nutzungen, daten entsprechen, nutzungsflächen entsprechen, lbv direktzahlungsverordnung, bund, nutzungsflächen, mgdm nutzungsflächen, version 2",summary,DEU,DE,75,geodienste.ch WMS Nutzungsflächen,geodienste.ch WMS usage areas,geodienste.ch Domaines d utilisation du WMS,geodienste.ch Aree di utilizzo del WMS,"Schweizweit harmonisierter Geodienst der Kantone der Nutzungsflächen. Die Nutzungsflächen entsprechen den landwirtschaftlich genutzten Flächen gemäss landwirtschaftlicher Begriffsverordnung (LBV), Direktzahlungsverordnung und der daraus abgeleiteten Definitionen der Nutzungen durch den Bund und die Kantone. Die Daten entsprechen dem MGDM Nutzungsflächen (ID 153.1, Version 2.0).","Switzerland-wide harmonized geoservice of the cantons of usage areas. The areas of use correspond to the agriculturally used areas icordance with the Agricultural Definitions Ordice (LBV), the Direct Payment Ordice and the definitions of uses derived from them by the federal government and the cantons. The data corresponds to the MGDM usage areas (ID 153.1, version 2.0).","Géoservice harmonisé à l’échelle suisse des cantons des zones d’utilisation. Les superficies d utilisation correspondent aux superficies exploitées à des fins agricoles conformément à l ordonce sur les définitions de l agriculture (LBV), à l ordonce sur les paiements directs et aux définitions d utilisation qui en découlent par la Confédération et les cantons. Les données correspondent aux zones d utilisation MGDM (ID 153.1, version 2.0).","Geoservizi armonizzati a livello nazionale dei Cantoni delle zone di utilizzo. Le superfici d utilizzazione corrispondono alle superfici utilizzate iricoltura secondo l Ordiza sulle definizioni agricole (LBV), l Ordiza sui pagamenti diretti e le definizioni d utilizzazione da esse derivate della Confederazione e dei Cantoni. I dati corrispondono alle aree di utilizzo MGDM (ID 153.1, versione 2.0).","geodienste.ch, Landwirtschaftliche Kulturflächen, Landwirtschaftliche Bewirtschaftung, Nutzungsflächen, ID 153.1","geodienste.ch, agricultural cultivated areas, agricultural management, usable areas, ID 153.1","geodienste.ch, surfaces agricoles cultivées, gestioricole, surfaces utilisables, ID 153.1","geodienste.ch, superfici agricole coltivate, gestione agricola, superfici utilizzabili, ID 153.1","schweizweit harmonisierter geodienst, kantone, daraus abgeleiteten definitionen, nutzungen, daten entsprechen, nutzungsflächen entsprechen, lbv direktzahlungsverordnung, bund, nutzungsflächen, mgdm nutzungsflächen, version 2","Switzerland-wide harmonized geoservice, cantons, definitions derived therefrom, usage, data correspond, usage areas correspond, lbv direct payment regulation, federal government, usage areas, mgdm usage areas, version 2","Géoservice harmonisé à l échelle de la Suisse, cantons, définitions qui en dérivent, utilisation, correspoce des données, zones d utilisation correspotes, réglemeion des paiements directs lbv, Confédération, zones d utilisation, zones d utilisation mgdm, version 2","Geoservizio armonizzato a livello svizzero, cantoni, definizioni da essi derivate, utilizzo, corrispondedei dati, corrispondedelle aree di utilizzo, regolameione sui pagamenti diretti lbv, Confederazione, aree di utilizzo, aree di utilizzo mgdm, versione 2"
